,Policy ID,Lapse
83,PID_781HX4Q,0.0
84,PID_VCXSGF0,0.29286028086616567
85,PID_WS27GNU,3.0193236714975845e-05
86,PID_STX9L27,2.3496240601503757e-05
87,PID_HO1Y2NJ,0.09474231055196582
88,PID_0HXX5KW,0.2608936534209246
89,PID_XKRAUZC,0.04820795155156353
90,PID_DHLX37E,0.3318054402600598
91,PID_FJSLQ6W,0.0
92,PID_WSGM4P6,0.33778606449342197
93,PID_ZCZW28S,0.1452040661201838
94,PID_F5TABO9,0.004740538937606196
95,PID_IPBDVUD,0.23742714856466599
96,PID_FRM9QJL,0.1507482867351253
97,PID_Y34JR1M,2.3496240601503757e-05
98,PID_GMJSKZ3,0.20779437138073628
99,PID_GU6O83P,3.0193236714975845e-05
100,PID_18A5P1Y,0.0
101,PID_PC2WV6R,0.2685584429748611
102,PID_5W6E47V,0.27730129314490265
103,PID_YDODZRN,0.2557158973327562
104,PID_C7GJCAE,0.0
105,PID_1FPKPB1,0.22542393475046457
106,PID_TLVYNZZ,0.21130339339986076
107,PID_AQZ6IZ2,0.1492794648446709
108,PID_V8MWOBR,0.0
109,PID_KXV9DX1,0.010961869683474878
110,PID_B1UV558,5.373455131649651e-06
111,PID_FJJ719Y,0.17776708014940346
112,PID_8JL8KNC,0.6567082407287478
113,PID_HW6IRFT,0.2654191246997791
114,PID_78QGJNN,1.0718113612004287e-05
115,PID_PMPUN3Z,0.2591414351545226
116,PID_XPLW177,0.25153176521013987
117,PID_T34JRAI,0.012664578160185696
118,PID_4UON3Q9,0.19953649150276276
119,PID_PGV514S,0.15101789791703252
120,PID_QVIEPVB,0.23538552663058748
121,PID_9Q5BCL3,0.24238217230444623
122,PID_IBKC5CM,2.380952380952381e-05
123,PID_P03FBCL,6.218905472636816e-06
124,PID_6WU2P8X,0.18605739542509517
125,PID_9MRA6QP,0.22921566583252748
126,PID_HNYVZQC,0.0
127,PID_8WOR273,0.1952010807562136
128,PID_3MPJU73,8.669434037384655e-06
129,PID_YMNSJX6,0.3219323219134312
130,PID_IDLEPT3,8.669434037384655e-06
131,PID_H1PRSH0,0.0
132,PID_T0ICCW3,0.0
133,PID_GUL7A6S,0.28175316905013303
134,PID_RGTLQNX,0.0
135,PID_DXUFC89,0.14000327952420952
136,PID_VVHPH3J,0.22778176200797332
137,PID_QMS6A5C,0.1990098319034632
138,PID_6JA6757,0.0
139,PID_RZT56WM,2.380952380952381e-05
140,PID_IV4VB3G,0.22891747006455834
141,PID_WRUW2ZM,0.12500688977785568
142,PID_FNVQ8XQ,0.0
143,PID_9D3YC1L,0.1081407868554087
144,PID_7DD1CKX,0.2230292659966662
145,PID_QPX8USD,2.3496240601503757e-05
146,PID_AAR01QI,0.2629905552145317
147,PID_OTZ1LDS,0.09327066421698112
148,PID_Y492CMU,0.16981304928760252
149,PID_E3FU3T1,0.0
150,PID_WFQ6QEE,2.3496240601503757e-05
151,PID_JDNR1QL,0.18244419152830155
152,PID_TZDYTQO,0.31898104151398515
153,PID_6A2THRH,0.2663836956973331
154,PID_ZSXH6OZ,0.16377998256900908
155,PID_FCEAADT,0.18213662390796248
156,PID_QL1TQHL,2.380952380952381e-05
157,PID_XN5PH1F,0.16524036084805183
158,PID_RGCQUJK,0.0
159,PID_ND9ZPR0,0.27552991298339585
160,PID_DNBZNI1,0.2806893003091184
161,PID_P21UQ4T,2.380952380952381e-05
162,PID_LZGREJK,0.0
163,PID_BO99D36,0.0
164,PID_EGYXD3C,0.27375642352233265
165,PID_CX1YOQS,2.380952380952381e-05
166,PID_KD3NJ8D,0.0067026560907010625
167,PID_3XTCBV4,8.669434037384655e-06
168,PID_MW0NU5U,0.2350376631272346
169,PID_U1TDXKI,0.234246894307332
170,PID_XF8EGO5,0.004612458549648093
171,PID_MMYR3TJ,0.18387881052474156
172,PID_L5OUJJR,0.2954045067270098
173,PID_UI4FAM0,0.23476138195703203
174,PID_D4XSYCW,0.0
175,PID_0NPZHAP,1.1806196898112383e-05
176,PID_WEG70YZ,0.2735163672895304
177,PID_AKXVJE5,0.0903300066816117
178,PID_ORZT16O,3.295978905735003e-06
179,PID_AMR7I9C,0.005300649733211613
180,PID_5V6KQOS,0.2695861866133616
181,PID_F7O6VK5,2.3496240601503757e-05
182,PID_MNWS6ZB,2.3496240601503757e-05
183,PID_N5OW4EW,0.09368158338653135
184,PID_DN64OL7,0.25450594599220683
185,PID_F3ATTJ4,2.3496240601503757e-05
186,PID_7JYQVIC,3.136762860727729e-06
187,PID_D5EW1DU,0.0
188,PID_OY9R5HM,0.1209934784169732
189,PID_O5MXG74,0.19160501095043825
190,PID_7YRD92L,8.669434037384655e-06
191,PID_ACIJNVT,0.19310844619530892
192,PID_QGL4KLP,1.3854876472732015e-05
193,PID_FNQ3VPV,0.25791353792314303
194,PID_FTJBQV7,0.2930903523194131
195,PID_DM9K9XN,0.2640264890799024
196,PID_IAMKSXI,0.0985062258464492
197,PID_WI9N920,0.18758078801245875
198,PID_XS48R5J,0.0
199,PID_SW56CWT,0.10432709626491901
200,PID_X8ERBKO,0.1767055632290366
201,PID_HO0X9QZ,0.19314942420177142
202,PID_Q5MTIAD,0.0
203,PID_MGOYXQJ,0.0
204,PID_5NJ3REB,0.0
205,PID_9L19GMY,0.19023778382614856
206,PID_DYNSLXN,0.20120781936941665
207,PID_JFTUIYQ,0.31518134178312995
208,PID_HK9B5NM,0.1402548078918617
209,PID_A08AW84,0.43135257559347545
210,PID_G2TTJEZ,2.380952380952381e-05
211,PID_FEKRE3N,0.0
212,PID_0KXO2KW,0.08535254201756176
213,PID_NKP98TI,0.253319953376762
214,PID_Z0TH8XH,0.17270698337390708
215,PID_LB34J5A,0.0
216,PID_8HF7RSY,0.26847131582487616
217,PID_IR36ONJ,0.0
218,PID_NTEI419,0.30361348278966754
219,PID_P8U3DBJ,2.3496240601503757e-05
220,PID_C4PR1SB,0.0
221,PID_2MH9J0F,0.2003619852044212
222,PID_EDR9TBU,0.0
223,PID_2F89FOA,0.30007839281523707
224,PID_K3UHDFK,0.0753870049792211
225,PID_NEIJYAZ,0.10251120348778166
226,PID_C660FJS,1.0718113612004287e-05
227,PID_FOUZEP5,0.2330913094622539
228,PID_NOGT49Z,0.006097639435209581
229,PID_GWQHLQG,0.19809055382296467
230,PID_AQRM3J8,0.19225295462309652
231,PID_LFFP8D3,6.621890547263682e-05
232,PID_HSJREVF,0.1412327768741271
233,PID_FSWLWYT,0.1477442600669442
234,PID_2EJ1F5A,2.3496240601503757e-05
235,PID_8ZS31LJ,0.16055801830652272
236,PID_W334VU7,0.0
237,PID_0OQHD8K,2.3496240601503757e-05
238,PID_JEZ6HZS,0.05398262288180687
239,PID_PO0QRKW,0.26774527456047525
240,PID_XSISE2R,0.0
241,PID_74DSTNM,0.1901361047935099
242,PID_X4FH2B5,0.19544151696823842
243,PID_FA5D077,0.0
244,PID_I3NV7D1,5.373455131649651e-06
245,PID_EKCDBHZ,2.380952380952381e-05
246,PID_FCJF2KT,0.1875328993616064
247,PID_CZP6N1G,0.0
248,PID_Q86VHC9,2.3496240601503757e-05
249,PID_68556DV,8.51021799237738e-06
250,PID_GZ2KLA2,0.15706213541041544
251,PID_A8R23DL,3.295978905735003e-06
252,PID_FQRPGBP,0.3507206005425122
253,PID_DUDD5TQ,0.12955528200149996
254,PID_3OQGROI,3.0193236714975845e-05
255,PID_EI3DW75,0.26244647113557007
256,PID_31PP41Q,0.1925548143239258
257,PID_XRA0T1E,0.2067289051808875
258,PID_JC5H9K6,0.18604352762078105
259,PID_HD1M174,2.3496240601503757e-05
260,PID_FT5QEO9,0.23707028557057616
261,PID_QKDD718,0.2921513633524518
262,PID_UAOITD4,1.0718113612004287e-05
263,PID_4W4E3JL,0.19058172684136793
264,PID_SO68HAU,0.09764965303248774
265,PID_MFMDV4M,0.2750730870319736
266,PID_62897SC,0.21761379864938324
267,PID_GXVF14V,0.0032215451792061084
268,PID_QPI18ZA,0.2903966571686384
269,PID_LDPSQVF,0.28715282523872476
270,PID_L0UJRNJ,5.373455131649651e-06
271,PID_N3XMDJA,0.13167462817146536
272,PID_Q62805M,2.3496240601503757e-05
273,PID_FFH02H5,0.3780706698893387
274,PID_SSU5QL7,0.0
275,PID_VN92S7N,0.32258317965517586
276,PID_MOFSKRC,0.0
277,PID_HZXG8AH,0.34176507555069613
278,PID_AD5HH7P,2.380952380952381e-05
279,PID_U267UZ6,0.0
280,PID_6P9OGAX,0.0
281,PID_M3OBNMK,2.380952380952381e-05
282,PID_FKQNRIS,0.24652208254395103
283,PID_1GM8A43,0.0
284,PID_PQFXUDK,0.0
285,PID_NHHQ91S,0.27752689415919074
286,PID_GFKCX5E,0.0
287,PID_PNUDB49,0.21537641676244326
288,PID_0Q27X2P,0.0
289,PID_J4BXK6U,2.3496240601503757e-05
290,PID_U0UF5DW,0.002350868920999016
291,PID_KYFWFK9,0.2928520870943055
292,PID_XDQVF6M,0.26609052485545326
293,PID_A1KYTW5,5.373455131649651e-06
294,PID_OIUZLRB,0.19478802417729482
295,PID_1WTWQ9Q,0.0
296,PID_4KPNG99,0.2361826397150913
297,PID_X9ATY1Z,2.380952380952381e-05
298,PID_WDUA8KP,0.19552768219067204
299,PID_M5A7GS0,0.32082739510772745
300,PID_IY0K6Q0,0.0
301,PID_O0RMHB2,1.0718113612004287e-05
302,PID_1E2ZRWD,0.0
303,PID_WVN3AVO,0.0
304,PID_270GC4F,0.0
305,PID_EN33NUQ,0.19700649187341773
306,PID_E5VVSUI,0.23795984707267523
307,PID_IH6Q6BT,0.0
308,PID_KLO8Q5C,0.0
309,PID_O6N7TKN,2.3496240601503757e-05
310,PID_A8KTV48,0.0
311,PID_F4LLLUU,0.19064882558127255
312,PID_6PFFYHJ,0.2557158973327562
313,PID_C8DVMWW,0.0
314,PID_7Y7NNYL,0.18875007144305084
315,PID_80UKTWH,0.12760344557812714
316,PID_Q6067EM,2.380952380952381e-05
317,PID_TMOE1IF,2.3496240601503757e-05
318,PID_BZKUK94,0.2884329639257613
319,PID_XHYO0XJ,0.008491091042990723
320,PID_HWAH27Y,0.20350806721643785
321,PID_PJXOC2Z,0.0
322,PID_1HMZU3Y,0.005937415923145073
323,PID_FYZJ9OE,0.0014395213069415386
324,PID_XG1VO4K,0.0028516283709691405
325,PID_LA8ZBTW,0.21941101525765055
326,PID_YKXH49O,0.3131484543272316
327,PID_NABK9NN,0.0958914549681148
328,PID_9UBMN8Q,2.3496240601503757e-05
329,PID_R792VPD,2.3496240601503757e-05
330,PID_I9U7FMH,0.08800766911505739
331,PID_KHVSY13,0.28811228857888205
332,PID_ISLBC43,0.265729004035788
333,PID_XP51M17,2.3496240601503757e-05
334,PID_EX4VCV8,0.31026010312613245
335,PID_YS40S7Q,0.16696063044790954
336,PID_33N3BZT,0.20330607623084584
337,PID_CNG09C5,0.28369413113722425
338,PID_Y9XCSLI,0.0033211496310859316
339,PID_T3H2VON,0.0
340,PID_MQRMCCI,0.28414103663977974
341,PID_MJZTQWS,0.164590300892497
342,PID_R2ZBIJI,2.380952380952381e-05
343,PID_YQ8ICXW,2.3496240601503757e-05
344,PID_679156Y,2.380952380952381e-05
345,PID_R8HVAU8,3.0193236714975845e-05
346,PID_JT9T77V,2.380952380952381e-05
347,PID_BMSPTX3,0.17100694484727708
348,PID_EAQF2NR,0.2117480610872875
349,PID_JOY03RT,0.0
350,PID_7C8AMY8,0.21783295599530883
351,PID_OOP7XA9,8.51021799237738e-06
352,PID_VS1ZUCB,0.00500742670581117
353,PID_0E5JB6U,0.1660651170995922
354,PID_1WMBUKQ,0.0
355,PID_M8LOGYU,3.295978905735003e-06
356,PID_464SRKC,8.669434037384655e-06
357,PID_UKWCMOV,0.19984932269856415
358,PID_RDTY0W8,0.20571875470152448
359,PID_1HAMNHD,0.3070440224574185
360,PID_VG8O0CM,1.0718113612004287e-05
361,PID_KFB58LW,0.220367403709483
362,PID_JLDR9ZU,0.21236564225448717
363,PID_RFHEO2F,0.13624712755487345
364,PID_1N7GEC0,0.22122992301079022
365,PID_L3V4J65,0.1687570344011298
366,PID_9O55AZD,0.0
367,PID_ZK9QZIL,0.19014960068185136
368,PID_YJ99E1T,0.21644015650697984
369,PID_F7Y8D32,0.32777124106287725
370,PID_WTEQEG5,0.0
371,PID_ESUVRO1,2.380952380952381e-05
372,PID_LGYZCH8,0.0
373,PID_Q3ZINJE,2.3496240601503757e-05
374,PID_ZSFTC2P,2.3496240601503757e-05
375,PID_X60P6Q6,0.45269136494824447
376,PID_XIQUK4X,0.23903804146241955
377,PID_4V5B9R7,0.0
378,PID_23ILFY2,0.0
379,PID_SQ83MQQ,0.17255927062390164
380,PID_OVC4FEL,0.0
381,PID_CYINRTT,0.22586481598675626
382,PID_TA4CU2N,0.27134033336595714
383,PID_KWZ6TZR,2.380952380952381e-05
384,PID_3640NS4,0.1273209695105238
385,PID_W42P7N3,0.0
386,PID_56RIUX2,0.24803722897498529
387,PID_M4F6PK1,0.31193676723657077
388,PID_4ZBQ9XX,0.2886059671544559
389,PID_ZICKU2D,1.0718113612004287e-05
390,PID_ZXSRHHG,0.2925843194685474
391,PID_RGGVAWT,0.19622090851308083
392,PID_0N8UNAV,0.28773107106505164
393,PID_XDJ437R,0.2014282066287777
394,PID_1PHSFGJ,0.14427691338874893
395,PID_EDN6GJ8,2.3496240601503757e-05
396,PID_5RZRUXF,0.21219432762268442
397,PID_PLPINJI,5.373455131649651e-06
398,PID_6RA5A2G,0.27013848459431383
399,PID_2YTUBBB,0.2704524197949722
400,PID_5Q2DEL2,2.3496240601503757e-05
401,PID_RITVWHF,0.3179939940350135
402,PID_NFBA08D,0.2082371660536961
403,PID_IFHVIPR,0.0
404,PID_1BPB717,0.2589292348786651
405,PID_YFT5OTG,0.29384369390353
406,PID_NW20V8O,0.0
407,PID_HG7F7DX,0.20780682153249028
408,PID_UK8PCZA,1.0718113612004287e-05
409,PID_6G4M5HJ,2.380952380952381e-05
410,PID_EU4QE22,0.2890483941988453
411,PID_Q1TQG8S,0.0
412,PID_ZJFGUE6,0.1676432062981566
413,PID_R42UGA6,2.380952380952381e-05
414,PID_949D3YX,0.08800766911505739
415,PID_RKC12BX,0.19922100980311844
416,PID_9824XQJ,0.21007006152199786
417,PID_7O8K9GH,0.0
418,PID_509SKOE,2.380952380952381e-05
419,PID_5UJ3Y9Y,0.18689533087147686
420,PID_88QYWSS,0.0
421,PID_PFB9LVZ,0.29671116464447556
422,PID_81ASIQS,2.380952380952381e-05
423,PID_Q66DXUS,0.0
424,PID_NXCMOCO,2.3496240601503757e-05
425,PID_BHT0E86,0.0
426,PID_X5NJKGZ,0.08856624666242242
427,PID_YGTH491,5.373455131649651e-06
428,PID_75U0WZG,5.373455131649651e-06
429,PID_NLEK084,5.373455131649651e-06
430,PID_MQGZ6ND,0.20990694716857278
431,PID_KT8N1S6,2.3496240601503757e-05
432,PID_U3ON4HL,0.00804967238412438
433,PID_MLZNLUX,0.1789163816949173
434,PID_JSUA5NK,0.23212542213307305
435,PID_PG80FAD,0.2547965529252758
436,PID_78VI8Y4,0.4354062448743548
437,PID_RBLTY7H,0.2765370787546238
438,PID_KQI1KXP,0.27867082563488726
439,PID_GI0O8LS,2.9191001421549316e-05
440,PID_1G3P10J,2.3496240601503757e-05
441,PID_HW49AIW,0.0
442,PID_K0AWPF4,0.19444645385305714
443,PID_UCOMTOP,0.2935233569312611
444,PID_H3PK7N3,0.0
445,PID_V60LS3K,3.0193236714975845e-05
446,PID_ZD62TA9,8.669434037384655e-06
447,PID_3N6VFQ6,0.0642273939069126
448,PID_J2UUZ50,0.1669090896754635
449,PID_VVKJ9UJ,0.0
450,PID_0QZ6E4P,0.1514441864983667
451,PID_77QWYDE,0.18808541819817887
452,PID_57H6E4A,0.2647647006692307
453,PID_TSX1Y4N,0.22558666428423127
454,PID_4C71IV1,0.29232195845726117
455,PID_P912977,0.20955315001713415
456,PID_JLHD2L5,0.0
457,PID_ABJ548W,0.0
458,PID_2NIJUL8,2.3496240601503757e-05
459,PID_DKTR0QP,0.2972613189724676
460,PID_46NHKRP,0.19720197755383842
461,PID_SRRI8U9,0.0
462,PID_X5MFHTP,0.15754589510082662
463,PID_6GEU01B,0.295262170660686
464,PID_UUSTH0R,0.24267975337222666
465,PID_E5RRV13,0.011372032886127476
466,PID_DR7TJ3K,0.17371240180751982
467,PID_SN7KAI4,0.18150649639138539
468,PID_KYMMBOJ,2.3496240601503757e-05
469,PID_9U678VR,2.3496240601503757e-05
470,PID_QLLSXT2,0.0
471,PID_F4RMM61,0.17512444900583726
472,PID_5X8MOQ7,2.3496240601503757e-05
473,PID_HR56KHW,0.26351907179618345
474,PID_DG8MRRY,2.3496240601503757e-05
475,PID_H4HKR3C,0.1423058152540478
476,PID_U7MAUSR,0.28351093086560564
477,PID_CSF6Z4Q,0.2788498461836759
478,PID_MKFXMMJ,0.08245058490053543
479,PID_PW35HW9,0.0
480,PID_JZI7EJU,0.0
481,PID_8VY6FK4,0.25007732171250613
482,PID_R7DG9XH,1.0718113612004287e-05
483,PID_FAMSDM1,0.2832259226735936
484,PID_CRI3E7X,0.20094587045800266
485,PID_T2ODLKC,2.3496240601503757e-05
486,PID_GVNHZL5,0.28695967896075614
487,PID_BJ2Y43Y,0.22296321931281132
488,PID_OEDVURK,0.0
489,PID_5WLV7EN,0.0
490,PID_PBQHVYX,0.15596024122302837
491,PID_KGSCZ62,2.380952380952381e-05
492,PID_Z96F5WS,0.0
493,PID_TMY4MKI,2.3496240601503757e-05
494,PID_8LM4NUK,0.3881991143789072
495,PID_XTPYU6D,5.373455131649651e-06
496,PID_YW900TY,3.295978905735003e-06
497,PID_FNHOWL8,0.32511183449157693
498,PID_0JI8OT8,0.17946357178300323
499,PID_5M9HUQQ,0.21187145340996072
500,PID_643XQYG,0.23523117976626584
501,PID_CNFXHUM,0.0
502,PID_7TOI4W8,0.0
503,PID_5BJDHPN,0.19546569303557537
504,PID_BVQIKUY,5.373455131649651e-06
505,PID_6BFOE8A,0.13062401028968254
506,PID_1GJOQVX,2.3496240601503757e-05
507,PID_SW51TF9,0.26747442825944073
508,PID_Y7CH7GY,0.0
509,PID_7T9OSWP,0.19559670328134016
510,PID_V7X4URI,0.0
511,PID_B7RTLOW,0.37078889707755514
512,PID_DQ0AOO0,0.0
513,PID_LP3FXFI,0.01290643911026964
514,PID_PQ7C2JX,0.26289861492056593
515,PID_OWTU2QB,0.18580228945811028
516,PID_SQQOQJN,1.0718113612004287e-05
517,PID_MFOXXUZ,0.0
518,PID_QO1ANC5,0.2565385010088077
519,PID_V8WN825,0.0
520,PID_RVOE3SV,0.1057535989877078
521,PID_VTAJ52I,0.20374891617425483
522,PID_8EAOOW0,0.24475486289982967
523,PID_CQ0420L,2.380952380952381e-05
524,PID_V8833HI,0.0
525,PID_COA22VD,0.2136421916455754
526,PID_GF2VJSW,0.1876763031734713
527,PID_FNI5W0S,0.0008043502962719692
528,PID_6J107U3,1.1806196898112383e-05
529,PID_OU3EGNY,0.00015151515151515152
530,PID_8Z7PTD0,0.08317491560608735
531,PID_3I1PDBX,1.0718113612004287e-05
532,PID_CORRUA3,2.380952380952381e-05
533,PID_72DS92M,2.380952380952381e-05
534,PID_WX2OL14,2.3496240601503757e-05
535,PID_QCNPRFK,0.23257779311330767
536,PID_Z17QSKU,0.31444355237189386
537,PID_0G3L725,0.0
538,PID_RMAOO47,0.0
539,PID_7YDR4IN,0.28369413113722425
540,PID_2062J3A,0.20937206214350515
541,PID_5F5LXPR,0.2557158973327562
542,PID_RZF2139,0.18860154204279989
543,PID_FJCXLDZ,0.19083397418839396
544,PID_9LB0DR0,0.3039565745559377
545,PID_I21LMJO,1.0718113612004287e-05
546,PID_CLTG485,0.15256748557805797
547,PID_YVKRST0,0.2589292348786651
548,PID_L8HBCKR,0.0
549,PID_JX5Q5ZN,0.2120040450674361
550,PID_6U76Q1O,2.3496240601503757e-05
551,PID_MTCOODY,0.1832857103364079
552,PID_9BM0CXR,0.14866784255393262
553,PID_VXN2GB1,0.0
554,PID_2BM73BF,0.0
555,PID_BD1F7ZA,0.27552991298339585
556,PID_YXA1A0U,0.28553644051529603
557,PID_K1HBT97,2.380952380952381e-05
558,PID_OYQ6MIG,0.37685415808286504
559,PID_Z14JLHN,0.16523514601135067
560,PID_DEQCGYH,0.012484233050983572
561,PID_PYLUPQL,1.0718113612004287e-05
562,PID_GAZGCRW,0.276525690857838
563,PID_GTUB014,0.1500350770853004
564,PID_C8UJ6DU,0.40651957022722407
565,PID_MW794WG,0.21515339419085752
566,PID_W0WY3GV,0.23709877378826788
567,PID_3K1GQE6,0.00018718664740812068
568,PID_CUQZ4N7,0.0
569,PID_UI5OCCO,0.2505132966149586
570,PID_ZF7GS2W,0.2685584429748611
571,PID_WJC5825,3.0193236714975845e-05
572,PID_SUDCC48,0.010931453505881483
573,PID_5VG273P,0.12138872691605744
574,PID_76KNLC4,0.23690784660178685
575,PID_K0LNYBH,0.3248463315148664
576,PID_S0ASRC7,0.0
577,PID_HX7GXSU,0.0
578,PID_LQGJFET,2.3496240601503757e-05
579,PID_X56EM2T,0.268319422955063
580,PID_UE2NFT8,0.2765038827568424
581,PID_WZW0K30,0.2378891397020414
582,PID_BST76I3,0.0
583,PID_6MQIX9J,0.14805455344948137
584,PID_MXG2721,0.19153126403374432
585,PID_PYSE3OT,0.0
586,PID_BE2F7C4,0.20294195218179986
587,PID_WWVVS0J,0.23127391946298148
588,PID_INWHW9R,0.24242047017587634
589,PID_BMPQLRY,0.21972774975079393
590,PID_95WW8UD,2.3496240601503757e-05
591,PID_HE0YXUW,0.2071286945337842
592,PID_N6FWO9U,5.373455131649651e-06
593,PID_B9R5QPS,3.295978905735003e-06
594,PID_2DAQ9WV,0.20326369186908277
595,PID_HE14NEL,0.24763180771059531
596,PID_1AC8KKU,0.10330212251507706
597,PID_T388RFT,0.0
598,PID_87X0GU3,0.1823345755077872
599,PID_BI7MPVT,0.09925645198608513
600,PID_EOV8LGP,5.373455131649651e-06
601,PID_REFE5FX,0.2408764349423389
602,PID_LIW1LNQ,0.19495784338521982
603,PID_8Z0IN8S,2.3496240601503757e-05
604,PID_UW6CO0S,0.20933006670067422
605,PID_TP5THR6,2.380952380952381e-05
606,PID_LUJHJSE,3.295978905735003e-06
607,PID_UJTD5WY,2.380952380952381e-05
608,PID_LZTGHS9,0.2135547738250745
609,PID_9KDGXZT,0.2936773801801278
610,PID_179V52S,0.0
611,PID_F5G925Y,0.0
612,PID_6IEUJVA,1.0718113612004287e-05
613,PID_II2EOE8,0.0019228059778749293
614,PID_YJQL1OK,0.005786077259508174
615,PID_V4UEB6H,6.621890547263682e-05
616,PID_J1DKSK9,0.0
617,PID_X06TUJO,0.28030987769238
618,PID_CVMRQL4,0.2731723222401435
619,PID_F49S3CM,0.28259289455765935
620,PID_1FEUDOH,2.380952380952381e-05
621,PID_AF0AEZB,0.3039977805373255
622,PID_K819SV2,0.245210187616483
623,PID_Q7UGIRF,0.27552991298339585
624,PID_NU8N1Q3,0.15969847153998312
625,PID_7F5D576,0.0032102129613955166
626,PID_R76VAWV,2.3496240601503757e-05
627,PID_OLKE621,2.3496240601503757e-05
628,PID_BY27EWF,0.0
629,PID_DVCH42X,0.2733258756794848
630,PID_M14MWY1,0.14146347778588572
631,PID_KPLLTVL,0.19333328442508832
632,PID_RYF85A5,1.3854876472732015e-05
633,PID_6WVHXWG,0.2694657968591781
634,PID_9YY6RZM,0.2606245967038492
635,PID_88L567F,0.27263522853538485
636,PID_WI2DVU1,0.20103488435270134
637,PID_C0MBUOQ,0.17718756751518025
638,PID_9U0O6W8,1.0718113612004287e-05
639,PID_EJALUI0,0.13279507909757518
640,PID_L6GXQVB,0.0
641,PID_1CNPR0N,8.51021799237738e-06
642,PID_N2DH9RT,3.136762860727729e-06
643,PID_CC53DIZ,2.3496240601503757e-05
644,PID_44TJKJB,0.209360712544849
645,PID_AB7TD9B,3.0193236714975845e-05
646,PID_HD4MVMJ,2.3496240601503757e-05
647,PID_5EDNQWI,0.0
648,PID_KJP220G,0.3611318976244071
649,PID_SCDZRC5,0.0
650,PID_WRTIMV5,2.3496240601503757e-05
651,PID_CDCKUE0,0.0
